50.5
148.13
245.27
344.28
441.38
539.15
637.5
735.42
833.93
932.04
1029.28
1127.55
1225.89
1322.92
1421.81
1519.13
1618.0
1714.79
1813.05
1911.32
2010.11
2107.5
2206.03
2304.14
2402.25
2500.19
2597.69
2695.86
2793.76
2891.58
2989.45
3088.18
3185.82
3283.99
3381.46
3479.9
3576.63
3673.26
3773.24
3871.32
3970.33
4066.77
4165.35
4263.59
4361.55
4459.69
4556.92
4655.14
4753.04
4851.99
